X,Y,Country,Prov_Name,Pop,WindVel,GHI,SolarRestriction,TravelHours,NightLights,Elevation,Slope,LandCover,GridDistCurrent,GridDistPlan,SubstationDist,RoadDist,HydropowerFID,HydropowerDist,Hydropower,AgriDem
7208.286621,3508.378906,Afghanistan,Kandahar,61.05178833,4.505111694,2122.301025,1,7,0,944,0,16,181.1346283,173.5514679,183.5875549,117.0359802,658,97.94444275,2238.89,168.0431069
7218.458496,3508.378906,Afghanistan,Kandahar,101.7630157,4.505111694,2124.838135,1,8,0,944,0,16,178.8208618,171.5425873,184.3205719,114.3048477,658,106.4871674,2238.89,280.0994663
7228.630371,3508.378906,Afghanistan,Kandahar,113.5514832,4.505111694,2125.61377,1,8,0,950,1.736118197,16,176.6334686,169.5474548,181.5780792,105.7938461,658,115.2946472,2238.89,312.5468484
7238.802246,3508.378906,Afghanistan,Kandahar,63.08464432,4.505111694,2126.299072,1,6,0,947,0.862998843,16,174.9811096,167.5523376,179.3712921,97.6013031,658,124.3106232,2238.89,173.6384784
7248.974121,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2127.366699,1,7,0,966,0.984266043,16,173.9089661,165.5572052,177.7201538,89.81439972,658,133.4928436,2238.89,147.9410192
7259.146484,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2128.505859,1,5,0,965,1.274297953,16,173.4278259,163.5620728,176.640274,82.54800415,658,142.8092651,2238.89,147.9410192
7269.318359,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2130.673584,1,5,0,1032,0.784678161,16,173.542572,159.5608673,176.1421356,75.927742,658,152.2352295,2238.89,147.9410192
7279.490234,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2130.849609,1,5,0,1055,2.306638479,16,174.2520447,152.8251343,176.2306824,70.15828705,655,157.4466858,139.107,147.9410192
7289.662109,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2131.403564,1,5,0,1047,0,16,175.5490112,146.4865265,176.9050446,62.18122864,655,156.1493988,139.107,147.9410192
7299.833984,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2127.753418,1,5,0,1095,5.844188213,16,177.4206238,140.3943176,178.1585388,52.91132736,655,155.5080261,139.107,147.9410192
7310.005859,3508.378906,Afghanistan,Kandahar,53.74849319,4.505111694,2120.290527,1,5,0,996,0,16,179.818161,134.3032074,179.9790955,44.04143524,655,155.5306854,139.107,147.9410192
7320.177734,3508.378906,Afghanistan,Kandahar,104.2645264,4.505111694,2112.512939,1,4,0,1079,10.93466568,16,182.3497162,128.4124756,182.3497162,35.86952209,655,156.2170868,139.107,286.984795
7330.349609,3508.378906,Afghanistan,Kandahar,258.5985107,4.505111694,2102.685791,1,3,0,1008,2.543298483,16,185.2492981,123.0778656,185.2492981,28.9758091,655,157.558548,139.107,711.7841815
7340.521484,3508.378906,Afghanistan,Kandahar,259.0314026,4.505111694,2101.188232,1,3,0,984,0.011973829,16,187.9138184,118.3786087,187.9138184,22.03863144,655,159.538559,139.107,712.9757027
7350.693359,3508.378906,Afghanistan,Kandahar,261.4122009,4.505111694,2103.815186,1,4,0,988,0.229448974,16,189.7097473,114.3930206,189.7097473,14.83071136,655,162.1337128,139.107,719.5287743
7360.865234,3508.378906,Afghanistan,Kandahar,265.0916138,4.505111694,2123.660156,1,3,0,1002,1.112882257,16,192.0284119,111.1978683,192.0284119,4.65928936,655,165.3150482,139.107,729.6562414
7371.037109,3508.378906,Afghanistan,Kandahar,288.8996582,4.505111694,2060.425049,1,3,0,1068,1.017343521,16,194.8511353,108.8627853,194.8511353,4.663695812,655,169.0494843,139.107,795.1871269
7381.208984,3508.378906,Afghanistan,Kandahar,139.5139008,4.505111694,2060.425049,0,0,0,0,0,0,198.1564026,107.4438477,198.1564026,14.07833862,655,173.3012543,139.107,384.0075777
6811.582031,3518.550781,Afghanistan,Kandahar,3.165782452,0,2052.890137,0,0,0,0,0,0,104.7756424,104.7756424,387.0766296,74.06778717,661,74.69048309,167.264,8.713715579
6821.753906,3518.550781,Afghanistan,Kandahar,81.4706955,5.75,2053.840332,1,9,0,487,0.704419732,16,99.85443115,99.85443115,378.0188293,64.20576477,661,65.20166779,167.264,224.2454999
6831.92627,3518.550781,Afghanistan,Kandahar,113.4689331,5.903979778,2047.736572,1,11,0,497,0.289579004,16,95.76437378,95.76437378,369.0190735,54.39400101,661,55.95339203,167.264,312.3196319
6842.098145,3518.550781,Afghanistan,Kandahar,113.4275131,6.199821472,2054.526123,1,7,0,496,0.442422569,16,92.61565399,92.61565399,360.0817566,44.74012756,661,47.08759689,167.264,312.2056247
6852.27002,3518.550781,Afghanistan,Kandahar,113.4689331,6.305773735,2059.68042,1,6,0,501,0.566892445,16,90.50656128,90.50656128,351.2116089,35.26074219,661,38.86691666,167.264,312.3196319
6862.441895,3518.550781,Afghanistan,Kandahar,113.4689331,6.401267529,2055.460693,1,7,0,524,0.225795195,16,88.28496552,88.28496552,342.4138489,25.94443893,661,31.79572678,167.264,312.3196319
6872.61377,3518.550781,Afghanistan,Kandahar,113.4689331,6.401267529,2053.664307,1,6,0,513,0.288295448,16,84.25232697,84.25232697,333.6942444,17.36746025,661,26.79990005,167.264,312.3196319
6882.785645,3518.550781,Afghanistan,Kandahar,112.08461,6.230178833,2051.024658,1,6,0,518,0.790103018,16,81.29950714,81.29950714,325.059021,8.403652191,661,25.14828873,167.264,308.5093266
6892.95752,3518.550781,Afghanistan,Kandahar,125.9897156,6.110000134,2043.459839,1,5,0,519,1.321914911,16,79.54684448,79.54684448,316.5151367,4.949118614,661,27.45129967,167.264,346.7826878
6903.129395,3518.550781,Afghanistan,Kandahar,146.4080353,6.21848917,2041.31665,1,6,0,524,0.229228839,16,79.07418823,79.07418823,308.0701904,1.473341346,661,32.88839722,167.264,402.9834638
6913.30127,3518.550781,Afghanistan,Kandahar,155.2091827,6.349884987,2040.731323,1,6,0,603,2.212303162,16,79.9042511,79.9042511,299.7325134,1.783854365,664,34.95317078,501.832,427.2083423
6923.473145,3518.550781,Afghanistan,Kandahar,113.730072,6.510000229,2038.801392,1,7,0,615,0.228319585,16,81.9974823,81.9974823,291.511322,4.544261456,664,26.08887863,501.832,313.0384084
6933.64502,3518.550781,Afghanistan,Kandahar,113.4689331,6.493664265,2035.428955,1,8,0,625,1.851182699,16,85.26088715,85.26088715,283.416748,9.238844872,664,18.61372185,501.832,312.3196319
6943.816895,3518.550781,Afghanistan,Kandahar,113.4689331,6.093343735,2033.093262,1,10,0,539,0.309295624,16,89.56666565,89.56666565,275.4599609,14.44968128,664,14.80699539,501.832,312.3196319
6953.98877,3518.550781,Afghanistan,Kandahar,113.4689331,4.848650455,2043.811035,1,10,0,522,0,16,94.77284241,94.77284241,267.5379333,18.11500359,664,17.29043388,501.832,312.3196319
6964.160645,3518.550781,Afghanistan,Kandahar,113.4689331,5.082754135,2052.936035,1,10,0,555,3.233806849,16,100.7399139,100.7399139,259.6880798,17.32913399,664,24.1993084,501.832,312.3196319
6974.333008,3518.550781,Afghanistan,Kandahar,113.4689331,5.427734375,2064.967285,1,10,0,619,5.870465755,16,107.3410721,107.3410721,252.0043335,16.58579636,663,15.91019344,456.471,312.3196319
6984.504883,3518.550781,Afghanistan,Kandahar,113.4689331,6.19862175,2066.874756,1,9,0,639,0.966046929,16,114.4666595,114.4666595,244.5023651,6.888103485,663,8.941022873,456.471,312.3196319
6994.676758,3518.550781,Afghanistan,Kandahar,113.8488083,5.992557049,2069.770264,1,9,0,661,2.146207571,16,122.0248413,122.0248413,237.1994171,1.044564366,663,10.66231728,456.471,313.3652263
7004.848633,3518.550781,Afghanistan,Kandahar,623.1409302,5.924098969,2072.018311,1,8,0,658,0.493566871,16,129.940155,129.940155,230.1144409,1.657552838,663,18.82454872,456.471,1715.175605
7015.020508,3518.550781,Afghanistan,Kandahar,635.5499268,5.467446327,2064.916016,1,8,0,661,2.34462285,16,138.1512146,138.1512146,223.2681885,2.645821571,662,16.36419296,433.322,1749.330973
7025.192383,3518.550781,Afghanistan,Kandahar,605.6741943,5.924098969,2061.534668,1,8,0,583,0.284698665,16,146.6083679,146.6083679,216.6832886,5.24053812,662,6.766478539,433.322,1667.098969
7035.364258,3518.550781,Afghanistan,Kandahar,421.4391174,5.829999924,2066.776855,1,7,0,608,0.846790493,16,155.2713776,155.2713776,210.3842773,6.450606823,662,5.542484283,433.322,1159.997776
7045.536133,3518.550781,Afghanistan,Kandahar,343.3221741,6.031588554,2082.388916,1,9,0,714,1.151209831,16,164.1076508,164.1076508,204.3975983,9.022079468,662,14.91940022,433.322,944.9833722
7055.708008,3518.550781,Afghanistan,Kandahar,343.3221741,6.574101925,2087.7854,1,12,0,722,0.641588449,16,173.0906677,173.0906677,198.7514801,17.07064438,662,24.92776299,433.322,944.9833722
7065.879883,3518.550781,Afghanistan,Kandahar,221.3783875,6.630000114,2091.026123,1,10,0,759,0.502512991,16,182.1987305,182.1987305,193.4757233,24.281847,662,35.03046799,433.322,609.3369754
7076.051758,3518.550781,Afghanistan,Kandahar,162.6593475,6.486176014,2088.692871,1,9,0,817,0,16,188.6014099,188.6014099,188.6014099,28.51521301,659,39.80554199,989.372,447.7146841
7086.223633,3518.550781,Afghanistan,Kandahar,162.985321,6.25,2087.784424,1,8,0,806,1.388688684,16,184.1604462,184.1604462,184.1604462,29.5187645,659,34.59041977,989.372,448.6119158
7096.395508,3518.550781,Afghanistan,Kandahar,162.985321,6.261466026,2089.508057,1,8,0,801,0.701478302,16,180.1848602,180.1848602,180.1848602,30.37651253,659,31.86610222,989.372,448.6119158
7106.567383,3518.550781,Afghanistan,Kandahar,163.7681122,5.13532114,2087.775146,1,9,0,779,0.522692382,16,176.7060547,176.7060547,176.7060547,31.3898201,659,32.26972961,989.372,450.7665237
7116.739746,3518.550781,Afghanistan,Kandahar,162.985321,4.510000229,2094.427002,1,7,0,762,0.786426842,16,173.753891,173.753891,173.753891,35.40155411,660,32.48510361,4824.02,448.6119158
7126.911621,3518.550781,Afghanistan,Kandahar,162.985321,4.510000229,2112.312988,1,11,0,778,1.743635416,16,171.3555756,171.3555756,171.3555756,41.57108307,660,34.97452927,4824.02,448.6119158
7137.083496,3518.550781,Afghanistan,Kandahar,162.8061218,4.510000229,2117.679688,1,15,0,924,1.544224501,16,169.5346069,169.5346069,169.5346069,49.09149933,660,39.97610474,4824.02,448.1186757
7147.255371,3518.550781,Afghanistan,Kandahar,163.376709,4.510000229,2119.905273,1,19,0,964,1.142542243,16,168.3097534,168.3097534,168.3097534,57.43457794,660,46.68935394,4824.02,449.6891988
7157.427246,3518.550781,Afghanistan,Kandahar,196.8522491,4.510000229,2122.260498,1,16,0,994,0.733092785,16,167.6940613,167.6940613,167.6940613,66.29043579,658,54.23262024,2238.89,541.829559
7167.599121,3518.550781,Afghanistan,Kandahar,366.3158569,4.510000229,2120.97168,1,14,0,965,2.35326457,16,167.6942444,167.6942444,167.6942444,75.47879791,658,60.43925095,2238.89,1008.272753
7177.770996,3518.550781,Afghanistan,Kandahar,505.7655945,4.510000229,2121.599365,1,12,0,944,0,16,168.3102875,168.3102875,168.3102875,84.89176178,658,67.61334991,2238.89,1392.103724
7187.942871,3518.550781,Afghanistan,Kandahar,565.5288696,4.510000229,2122.679688,1,9,0,944,0,16,169.5354919,168.5693512,169.5354919,94.46221161,658,75.47954559,2238.89,1556.600239
7198.114746,3518.550781,Afghanistan,Kandahar,462.8018799,4.510000229,2122.898926,1,6,0,944,0,16,171.3567963,166.0660858,171.3567963,104.1467361,658,83.84327698,2238.89,1273.847465
7208.286621,3518.550781,Afghanistan,Kandahar,54.60897064,4.505111694,2127.556396,1,6,0,944,0,16,171.2293549,163.6167755,173.7554474,113.9162445,658,92.56977081,2238.89,150.309456
7218.458496,3518.550781,Afghanistan,Kandahar,96.34204102,4.505111694,2129.454834,1,6,0,963,0.836370468,16,168.9156036,161.5682678,174.6277924,119.9742432,658,101.5655746,2238.89,265.1784058
7228.630371,3518.550781,Afghanistan,Kandahar,210.139801,4.505111694,2131.001953,1,6,0,1000,0.712262154,16,166.6590424,159.5731354,171.7305756,111.8953094,658,110.7650909,2238.89,578.4031232
7238.802246,3518.550781,Afghanistan,Kandahar,161.3938904,4.505111694,2130.198975,1,6,0,1010,2.389502048,16,164.9067841,157.5780029,169.3955536,104.1836624,658,120.121521,2238.89,444.2315536
7248.974121,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2131.251465,1,6,0,957,0.640160501,16,163.7687073,155.5828705,167.6461945,96.92702484,658,129.6008911,2238.89,147.9410192
7259.146484,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2132.374268,1,6,0,1048,2.753062963,16,163.2576752,153.5877533,166.5009918,90.21704865,658,139.1780701,2238.89,147.9410192
7269.318359,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2132.574463,1,7,0,1067,2.566580057,16,163.3795624,151.5926208,165.9724274,84.19823456,658,148.834198,2238.89,147.9410192
7279.490234,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2132.323975,1,6,0,1085,1.504585981,16,164.1329651,145.1867371,166.066391,75.65639496,655,147.4136047,139.107,147.9410192
7289.662109,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2131.614746,1,5,0,1075,3.35067296,16,165.5092621,138.4990082,166.7818451,66.70875549,655,146.0272064,139.107,147.9410192
7299.833984,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2126.85498,1,5,0,1108,4.003538132,16,167.4930878,132.2477875,168.1108551,58.16495514,655,145.3411713,139.107,147.9410192
7310.005859,3518.550781,Afghanistan,Kandahar,53.74849319,4.505111694,2123.701904,1,5,0,1024,0,16,169.9627686,126.1566696,170.0390167,50.23069,655,145.3654175,139.107,147.9410192
7320.177734,3518.550781,Afghanistan,Kandahar,99.71685028,4.505111694,2118.474609,1,5,0,1121,10.74132347,16,172.5462646,120.0704117,172.5462646,43.23327637,655,146.0995789,139.107,274.467461
7330.349609,3518.550781,Afghanistan,Kandahar,258.5985107,4.505111694,2112.664307,1,3,0,987,0,16,175.6077881,114.3472824,175.6077881,34.22956848,655,147.5330658,139.107,711.7841815
7340.521484,3518.550781,Afghanistan,Kandahar,258.5985107,4.505111694,2106.496094,1,4,0,1007,2.651228189,16,177.86409,109.2732086,177.86409,24.06116676,655,149.6457825,139.107,711.7841815
7350.693359,3518.550781,Afghanistan,Kandahar,258.5985107,4.505111694,2110.927734,1,4,0,1021,3.048965216,16,179.7604523,104.9423752,179.7604523,13.89790249,655,152.4094849,139.107,711.7841815
7360.865234,3518.550781,Afghanistan,Kandahar,258.5985107,4.505111694,2127.995361,1,3,0,1044,1.640075922,16,182.2057648,101.4500122,182.2057648,3.764487267,655,155.7895203,139.107,711.7841815
7371.037109,3518.550781,Afghanistan,Kandahar,258.5985107,4.505111694,2131.384766,1,5,0,1435,5.247479439,16,185.1782837,98.88500977,185.1782837,5.303480625,655,159.7467957,139.107,711.7841815
7381.208984,3518.550781,Afghanistan,Kandahar,232.5076294,4.505111694,2060.610352,1,6,0,1380,6.336092472,16,188.6530914,97.3207016,188.6530914,15.35601425,655,164.239563,139.107,639.96986
6821.753906,3528.722656,Afghanistan,Kandahar,3.404067993,0,2053.48999,0,0,0,0,0,0,90.85684204,90.85684204,373.4443665,62.30774307,661,61.99530792,167.264,9.369588957
6831.92627,3528.722656,Afghanistan,Kandahar,82.59403992,6.110000134,2045.459961,1,10,0,497,0.38596189,16,86.34161377,86.34161377,364.3316345,52.20663834,661,52.18182373,167.264,227.3374697
6842.098145,3528.722656,Afghanistan,Kandahar,112.2207718,6.110000134,2053.125,1,8,0,489,0.911106288,16,82.83548737,82.83548737,355.2763977,42.13961411,661,42.53707504,167.264,308.8841076
6852.27002,3528.722656,Afghanistan,Kandahar,112.4477158,6.377826214,2059.330078,1,6,0,515,0.15638718,16,80.47047424,80.47047424,346.2832031,32.13870621,661,33.20840454,167.264,309.5087637
6862.441895,3528.722656,Afghanistan,Kandahar,113.4689331,6.510000229,2054.584961,1,6,0,535,0.110087231,16,79.30500031,79.30500031,337.3569336,22.26819992,661,24.5586834,167.264,312.3196319
6872.61377,3528.722656,Afghanistan,Kandahar,113.4689331,6.510000229,2051.300049,1,6,0,530,0.440113842,16,74.78972626,74.78972626,328.5031128,12.61204433,661,17.61804008,167.264,312.3196319
6882.785645,3528.722656,Afghanistan,Kandahar,123.8248444,6.293780804,2049.422607,1,5,0,516,0.139103577,16,71.44689941,71.44689941,319.7277527,3.208496332,661,14.98656654,167.264,340.8239486
6892.95752,3528.722656,Afghanistan,Kandahar,182.1726074,6.590084076,2043.63501,1,6,0,570,1.267225504,16,69.44602203,69.44602203,311.0374451,4.573510647,661,18.59393883,167.264,501.4243117
6903.129395,3528.722656,Afghanistan,Kandahar,112.8902435,6.739999771,2041.334106,1,7,0,595,0.410504758,16,68.90411377,68.90411377,302.4395752,7.487514019,661,25.95779991,167.264,310.7268072
6913.30127,3528.722656,Afghanistan,Kandahar,113.4689331,6.817369461,2040.40979,1,8,0,605,0.281786591,16,69.85512543,69.85512543,293.9422302,10.86448097,661,34.76802826,167.264,312.3196319
6923.473145,3528.722656,Afghanistan,Kandahar,113.4689331,6.477901936,2036.699951,1,10,0,531,0.822575569,16,72.24012756,72.24012756,285.5543823,13.42396641,664,32.9300766,501.832,312.3196319
6933.64502,3528.722656,Afghanistan,Kandahar,113.4689331,5.937364578,2033.415039,1,12,0,489,0,16,75.92409515,75.92409515,277.2859802,18.11988449,664,27.39034462,501.832,312.3196319
6943.816895,3528.722656,Afghanistan,Kandahar,113.4689331,4.788002014,2031.954956,1,13,0,512,5.688261032,16,80.72940826,80.72940826,269.1480103,22.95878983,664,24.96011925,501.832,312.3196319
6953.98877,3528.722656,Afghanistan,Kandahar,113.4689331,4.190000057,2045.824951,1,13,0,505,0,16,86.46930695,86.46930695,261.15271,28.25065613,664,26.50885773,501.832,312.3196319
6964.160645,3528.722656,Afghanistan,Kandahar,113.4689331,4.23216486,2054.949951,1,13,0,580,2.03118825,16,92.97085571,92.97085571,253.2417755,27.27600098,663,30.07873344,456.471,312.3196319
6974.333008,3528.722656,Afghanistan,Kandahar,113.4689331,5.856124401,2068.820068,1,13,0,683,1.670225739,16,100.0857391,100.0857391,245.3562317,20.90475082,663,22.9041996,456.471,312.3196319
6984.504883,3528.722656,Afghanistan,Kandahar,113.4689331,6.199058533,2070.16333,1,12,0,652,0.58116281,16,107.6924591,107.6924591,237.6444855,14.15706348,663,18.74593163,456.471,312.3196319
6994.676758,3528.722656,Afghanistan,Kandahar,113.4689331,6.21077776,2072.834961,1,12,0,694,0.9271878,16,115.6940384,115.6940384,230.1240082,10.74603462,663,19.62531662,456.471,312.3196319
7004.848633,3528.722656,Afghanistan,Kandahar,233.9809875,6.16403389,2074.294922,1,11,0,703,0.414224505,16,124.0140839,124.0140839,222.8141632,8.295352936,663,25.01662827,456.471,644.0252313
7015.020508,3528.722656,Afghanistan,Kandahar,343.3221741,6.050000191,2065.887451,1,11,0,669,0.992665112,16,132.5926361,132.5926361,215.7363586,7.361180305,662,17.35691071,433.322,944.9833722
7025.192383,3528.722656,Afghanistan,Kandahar,343.3221741,6.050000191,2061.88501,1,9,0,691,0.447972417,16,141.3826752,141.3826752,208.9141998,0.416822135,662,8.902853012,433.322,944.9833722
7035.364258,3528.722656,Afghanistan,Kandahar,477.5039673,5.471618652,2066.140869,1,7,0,618,0.794085383,16,150.3470917,150.3470917,202.3735199,1.705889344,662,8.012158394,433.322,1314.314493
7045.536133,3528.722656,Afghanistan,Kandahar,457.9599915,5.758800507,2082.484131,1,7,0,612,1.433799982,16,159.4564972,159.4564972,196.1424866,3.108621359,662,16.00200272,433.322,1260.520321
7055.708008,3528.722656,Afghanistan,Kandahar,301.1413879,6.304790974,2087.435059,1,9,0,732,2.784865379,16,168.6873779,168.6873779,190.2515411,10.30116367,662,25.59040642,433.322,828.8820988
7065.879883,3528.722656,Afghanistan,Kandahar,164.7526245,6.422737122,2089.625,1,7,0,749,1.535724878,16,178.0208588,178.0208588,184.7331848,14.94218063,662,35.50505829,433.322,453.4763625
7076.051758,3528.722656,Afghanistan,Kandahar,163.376709,6.510875225,2086.719482,1,8,0,759,0,16,179.6218109,179.6218109,179.6218109,20.29467964,659,32.31608582,989.372,449.6891988
7086.223633,3528.722656,Afghanistan,Kandahar,162.985321,6.113439083,2085.245117,1,10,0,706,0.850185931,16,174.9530487,174.9530487,174.9530487,19.39730644,659,25.61923981,989.372,448.6119158
7096.395508,3528.722656,Afghanistan,Kandahar,161.6162415,5.077375412,2088.89502,1,10,0,715,0.762652755,16,170.7632294,170.7632294,170.7632294,20.25976563,659,21.80130577,989.372,444.843568
7106.567383,3528.722656,Afghanistan,Kandahar,169.7694397,5.077375412,2087.162109,1,9,0,708,0.634324193,16,167.0883789,167.0883789,167.0883789,21.71971512,659,22.38713455,989.372,467.2849869
7116.739746,3528.722656,Afghanistan,Kandahar,171.2045441,4.510000229,2091.449951,1,7,0,712,0.310094327,16,163.9631348,163.9631348,163.9631348,27.19734001,660,22.38371086,4824.02,471.2350661
7126.911621,3528.722656,Afghanistan,Kandahar,176.4230957,4.510000229,2111.524902,1,11,0,721,1.938713908,16,161.4194183,161.4194183,161.4194183,34.85082626,660,25.8643856,4824.02,485.5989635
7137.083496,3528.722656,Afghanistan,Kandahar,192.8365631,4.510000229,2117.200928,1,13,0,810,3.635039091,16,159.4850464,159.4850464,159.4850464,43.5476799,660,32.30847931,4824.02,530.7765109
7147.255371,3528.722656,Afghanistan,Kandahar,386.7709045,4.510000229,2119.554932,1,16,0,918,0.70998776,16,158.1824036,158.1824036,158.1824036,52.77457809,658,40.24140549,2238.89,1064.574622
7157.427246,3528.722656,Afghanistan,Kandahar,547.2412109,4.510000229,2123.260986,1,14,0,965,1.488241792,16,157.5271301,157.5271301,157.5271301,62.29644775,658,46.08862686,2238.89,1506.26404
7167.599121,3528.722656,Afghanistan,Kandahar,549.3724976,4.510000229,2122.110107,1,11,0,977,0.773118794,16,157.5273132,157.5273132,157.5273132,71.99634552,658,53.25305176,2238.89,1512.130339
7177.770996,3528.722656,Afghanistan,Kandahar,564.796936,4.510000229,2122.475098,1,9,0,984,2.151969671,16,158.1829681,158.1829681,158.1829681,81.81098175,658,61.27437592,2238.89,1554.585615
7187.942871,3528.722656,Afghanistan,Kandahar,572.0574341,4.510000229,2123.205078,1,6,0,955,0.700337052,16,159.4859924,158.7102661,159.4859924,91.7035141,658,69.85804749,2238.89,1574.569905
7198.114746,3528.722656,Afghanistan,Kandahar,633.96875,4.510000229,2124.300049,1,7,0,964,0.513692439,16,161.4207153,156.2070007,161.4207153,101.651207,658,78.82054901,2238.89,1744.978834
7208.286621,3528.722656,Afghanistan,Kandahar,91.89562225,4.505111694,2129.044922,1,9,0,984,1.24784112,16,161.3240967,153.7131195,163.9647827,111.6393127,658,88.04627991,2238.89,252.9397795
7218.458496,3528.722656,Afghanistan,Kandahar,66.44050598,4.505111694,2130.37085,1,10,0,1005,0.699922919,16,159.0103302,151.5939331,164.9927063,121.6578827,658,97.46051025,2238.89,182.875381
7228.630371,3528.722656,Afghanistan,Kandahar,134.5470886,4.505111694,2131.965088,1,9,0,1017,0.603984356,16,156.710022,149.5988007,161.9231873,118.5568085,658,107.013504,2238.89,370.336585
7238.802246,3528.722656,Afghanistan,Kandahar,153.8217468,4.505111694,2131.600098,1,9,0,1002,0.692459822,16,154.8452148,147.6036835,159.4445953,111.3076477,658,116.6711807,2238.89,423.389469
7248.974121,3528.722656,Afghanistan,Kandahar,53.87756729,4.505111694,2132.48291,1,9,0,1022,3.991946459,16,153.6326141,145.608551,157.5848236,104.5326767,658,126.4095535,2238.89,148.2962915
7259.146484,3528.722656,Afghanistan,Kandahar,53.74849319,4.505111694,2133.425049,1,9,0,1081,1.411605239,16,153.0877533,143.6134186,156.3659363,98.33805084,658,136.2113037,2238.89,147.9410192
7269.318359,3528.722656,Afghanistan,Kandahar,53.74849319,4.505111694,2133.458008,1,10,0,1115,1.589077711,16,153.2177277,141.6182861,155.8029938,89.41558075,654,139.3714294,108.121,147.9410192
7279.490234,3528.722656,Afghanistan,Kandahar,53.74849319,4.505111694,2133.072998,1,9,0,1129,1.465885997,16,154.0208588,137.7945251,155.9031067,80.71170044,655,137.4009247,139.107,147.9410192
7289.662109,3528.722656,Afghanistan,Kandahar,53.74849319,4.505111694,2131.965088,1,9,0,1166,1.8181113,16,155.4866791,130.8150635,156.664978,72.39162445,655,135.9124451,139.107,147.9410192
7299.833984,3528.722656,Afghanistan,Kandahar,53.74849319,4.505111694,2126.85498,1,8,0,1138,3.530932903,16,157.5967255,124.1865463,158.0790558,64.21389008,655,135.1750793,139.107,147.9410192
7310.005859,3528.722656,Afghanistan,Kandahar,53.74849319,4.505111694,2124.665039,1,8,0,1147,3.325201988,16,160.1073761,118.0101318,160.128067,54.04415131,655,135.2011566,139.107,147.9410192
7320.177734,3528.722656,Afghanistan,Kandahar,92.30127716,4.505111694,2118.824951,1,5,0,1059,1.201193929,16,162.7880249,111.919014,162.7880249,43.87541199,655,135.9902039,139.107,254.0563317
7330.349609,3528.722656,Afghanistan,Kandahar,258.5985107,4.505111694,2113.715088,1,4,0,1034,0,16,166.0295715,105.8743362,166.0295715,33.70859146,655,137.5290985,139.107,711.7841815
7340.521484,3528.722656,Afghanistan,Kandahar,258.5985107,4.505111694,2108.473389,1,5,0,1030,0,16,167.8290863,100.3728485,167.8290863,23.5460453,655,139.7930908,139.107,711.7841815
7350.693359,3528.722656,Afghanistan,Kandahar,258.5985107,4.505111694,2114.080078,1,3,0,1035,1.025276899,16,169.8375244,95.63982391,169.8375244,13.38946438,655,142.7476654,139.107,711.7841815
7360.865234,3528.722656,Afghanistan,Kandahar,258.5985107,4.505111694,2131.235107,1,4,0,1260,23.06408882,16,172.4236298,91.7942276,172.4236298,3.30157423,655,146.3510284,139.107,711.7841815
7371.037109,3528.722656,Afghanistan,Kandahar,258.5985107,4.505111694,2133.482666,1,4,0,1302,12.63448524,16,175.5618439,88.95121765,175.5618439,6.439273834,655,150.5565796,139.107,711.7841815
7381.208984,3528.722656,Afghanistan,Kandahar,258.5985107,4.505111694,2059.68042,1,5,0,1359,20.53090096,16,179.2231903,87.20890808,179.2231903,16.52737236,655,155.3154144,139.107,711.7841815
7391.380859,3528.722656,Afghanistan,Kandahar,10.34394073,0,2059.68042,0,0,0,0,0,0,183.3763275,86.63373566,183.3763275,26.64339066,655,160.5783539,139.107,28.47136809
6831.92627,3538.894531,Afghanistan,Kandahar,6.240790367,0,2038.890015,0,0,0,0,0,0,77.10945892,77.10945892,359.8707275,51.86549377,661,50.21990585,167.264,17.17757713
6842.098145,3538.894531,Afghanistan,Kandahar,70.77056885,6.259282112,2047.285034,1,10,0,477,0.000271849,16,73.16223145,73.16223145,350.7003174,41.71939087,661,40.10609436,167.264,194.7937414
6852.27002,3538.894531,Afghanistan,Kandahar,103.9035034,6.431888103,2055.314941,1,8,0,540,0.106740773,16,70.47333527,70.47333527,341.5866394,31.58988571,661,30.03155327,167.264,285.9910907
6862.441895,3538.894531,Afghanistan,Kandahar,113.4689331,6.739999771,2054.949951,1,6,0,536,0.099990852,16,69.18963623,69.18963623,332.5343628,21.50042725,661,20.05555153,167.264,312.3196319
6872.61377,3538.894531,Afghanistan,Kandahar,113.4689331,6.576500893,2052.39502,1,6,0,520,0.436166435,16,65.53997803,65.53997803,323.548584,11.54359531,661,10.4638195,167.264,312.3196319
6882.785645,3538.894531,Afghanistan,Kandahar,122.1190796,6.335957527,2048.49585,1,5,0,515,0.779722273,16,61.69800568,61.69800568,314.6350708,1.620024562,661,4.867584229,167.264,336.1288852
